area,caracteristicas,descripcion,estrato,numero_baños,numero_habitaciones,precio,tipo_inmueble,tipo_operacion,titulo,ubicacion
,Aparcadero,"Propiedad: Descripción

Área Total: 2.446 Mts – Área construida: 380 Mts

Bedrooms
•Planta N1: 1 Habitación principal, estudio, walk in closet , con Vista al lago y Full Baths
•Planta N2: 2 habitaciones, cada una con Vista al lago y Full Baths

Year Built
• 2010 / New Constructions

Faces: North East

Garage: Independiente con cubierta (Car & Roof Garage), se pueden parking 2 autos

Waterfront: Yes, excelente Vista Panorámica frente al lago Sochagota: A 400 Mts de la rivera del lago.

Exterior features
•Seguridad: Malla eslabonada perimetral / Cerco eléctrico de 220 voltios / 8 cámaras de seguridad exteriores/Interiores
•Propiedad cuenta con tanque de almacenamiento con capacidad para almacenar 24.000 litros de agua.
•Casa cuenta con amplios jardines, plantas y arboles típicos de la región.
•Iluminación exterior (LED) en los extremos del terreno
•Cuarto de seguridad exterior

Interior features
•Chimney
• Madera utilizada en fabricación Pino Secado e Inmunizado
•Bodega de almacenamiento
•Sala de TV: 24 Mts2
•Instalaciones eléctricas e Hidráulicas (Sistema Hidroflow) en perfectas condiciones


Bedroom Description

Habitación principal cuenta con Baño independiente, walk in closet: Total áre
28 mts2. sala de estudio (8 Mts2)


Kitchen
•Tipo isla, madera Pino seco, con zona de lavandería integrada y cuarto de servicio (room service), área total: 20 Mts2
•Extractor de olores, horno a gas (4 puestos), con múltiples cajones (alacena) de almacenamiento

Living Room: área total 24 Mts2, con vista al lago y chimenea

Terrace: Terraza lateral con vista al lago, área total: 90 Mts2



La propiedad se encuentra ubicada en el
Departamento de Boyacá, siendo Tunja su
capital y Paipa uno de sus principales centros
turísticos.


• La distancia, en auto, entre Bogotá y Paipa es de
184 Kms.
•Dirección exacta: La propiedad se encuentra
ubicada en el Departamento de Boyacá,
Municipio de Paipa, Vereda Canocas.
• Tiempo de recorrido en Auto: 2:45 Mnts,
saliendo desde norte de Bogotá.
• Referencia: Frente al lago Sochagota
El municipio de Paipa está localizado en el
valle de Sogamoso (Centro oriente de
Colombia), uno de los valles internos más
importantes de la región andina, en la parte
centro oriental del País y noroccidental del

• Es una ruta segura, de doble calzada, con buena
señalización y presenta un paisaje natural
rodeado de verdes montañas y paisajes
hermosos.
departamento de Boyacá a 2.225 mts sobre
el nivel del mar, dista aproximadamente 184
Km de Bogotá y 40 Km de Tunja.

 

Descripción de la Zona

• La propiedad se encuentra ubicada en el municipio de Paipa en el
departamento de Boyacá. 
• Paipa cuenta con una excelente ubicación a 2,5 horas desde Bogotá
(185 Kms) y está conectada a través de autopistas de doble calzada. 
• Municipio con altos índices de seguridad (cuenta con Base Militar)
• La zona cuenta con una excelente infraestructura hotelera (4 hoteles 3
estrellas y centro de convenciones.), es uno de los sitios con mayor
potencial turístico de la región.
• Vías de acceso:
• Aeropuerto: Juan José Rondón
• Autopistas: Autopista Central con conexión a Duitama, Combita, Tunja y Bogotá
• La zona cuenta con servicios de Salud y educación, supermercados,
restaurantes.
• Población: 30.000 habitantes, con una altitud media de 2.200 Mts
sobre el nivel del mar, con una temperatura promedio de 15°C
• Paipa está cerca a otros centros turísticos de reconocida tradición 
histórica: Pantano de Vargas, Villa de Leyva (Sitio Histórico), Hotel 
Hacienda El Salitre, Monumento a los 14 Lanceros.
• Paipa es un municipio con una rica tradición histórica y
cultural.

 

Entorno natural propicio para la salud:

• Paipa está ubicada a 2.200 metros sobre el nivel del mar con una
temperatura 15 ºC (promedio) durante todo el año, ofreciendo
unas condiciones climáticas idóneas para la salud.
• La zona cuenta con extensas plantaciones de eucaliptos, pinos y
abundante flora nativa.
• La zona contará próximamente se construirá un campo de Golf de
18 hoyos.
• La zona cuenta con un lago permitiendo la practica de deportes
náuticos (Sky, Canotaje).
• Paipa dispone de una riqueza natural de aguas termomedicinales
calificadas entre las de mayor componente mineral en el mundo
propiciando excelentes beneficios para la salud.
• la ciudad es reconocida nacionalmente como “Ciudad Turística”,
cuenta con excelente infraestructura (Centros de Hidroterapia,
saunas, hidroacupuntura, lodoterapia & Spa medicinales)
• Paipa dispone de una excelente infraestructura y escenarios
deportivos, cuenta con un centro deportivo de alto rendimiento.

 

Esta propiedad se encuentra en una de las zonas mas bellas de Colombia, es una hermosa casa típica emplazada en un terreno de 2.446 Mts y un área total construida de 380 Mts2. Cuenta con una espectacular vista al lago desde todas las áreas de la casa, cuenta con excelentes acabados interiores y exteriores. La propiedad está emplazada en una zona con condiciones climáticas ideales para la salud (2.200 Mts altitud sobre el nivel del mar) además la zona cuenta con todos los servicios básicos: Hospitales, restaurantes, supermercados, centros de turismo, seguridad, Internet, TV satelital etc… En las zonas cercanas hay senderos, bosques (Eucaliptos), en un entorno natural ideal para el cuidado de la salud. Ideal para el descanso o personas que ya estén planificando su retiro (jubilación) y vivir una vida más tranquila.

 

Esta propiedad está pensada para adultos jubilados (Baby Boomers) que estén planeado su retiro y llevar una vida más pausada recibiendo los ingresos y beneficios de su jubilación en el extranjero.

La propiedad está emplazada en una zona con condiciones climáticas ideales para la salud (2.200 Mts altitud sobre el nivel del mar) además de contar con todos los servicios básicos: Hospitales, restaurantes, supermercados, turismo, seguridad, Internet, TV satelital etc…


Por qué un jubilado debería evaluar esta posibilidad de inversión en una propiedad en el extranjero:
•El costo de vida es aproximadamente un 50% más bajo que en su ciudad de origen, esto genera un mayor impacto en su calidad de vida.
•Costo de Oportunidad: Él mercado inmobiliario en Colombia representa mejores tasas de rentabilidad que en los Estados Unidos (EU), Canadá o Europa; mercados donde las
propiedades han venido perdiendo valor (según zona)
•Tasas impositivas más bajas que su país de origen.
•Las condiciones climáticas representan grandes beneficios para la salud.

Presenta una ubicación ideal pues no representa grandes desplazamientos en automóvil o avión a otras zonas turísticas dentro (Bogotá a 2,5 horas en Auto) y fuera (2,5 horas en avión desde Bogotá a cualquier destino en el caribe) del país.

La zona dispone de excelentes senderos, rutas, centros médicos, deportivos en un entorno natural proporcionando servicios que traen consigo mayor calidad de vida (Serenidad, tranquilidad).",,,,"$ 2.000.000.000
                        ",,,"
            ","Paipa, Boyacá "
,,,,,,,,,,
,,"En venta: Local en el Centro Comercial Paseo de la Salamandra, con una superficie de 21.85 m2. Este local ofrece una vitrina amplia con doble puerta y baño privado, además de contar con un mezanine cerrado y un acceso adicional por el baño. Su ubicación en el corazón de la ciudad, a solo media cuadra de la Plazoleta San Francisco y a dos cuadras de la Plaza de Bolívar, lo convierte en una oportunidad excepcional para establecer tu negocio en una zona estratégica. ¡Contáctanos para más detalles y no pierdas la oportunidad de invertir en este local comercial!",,,,"$ 165.000.000
                        ",,,"
            ","Centro, Tunja, Tunja, Boyacá "
,,"Se vende local comercial ubicado en el sur oriente de la ciudad de Tunja. espectacular sitio para rentabilidad y vías de acceso, ideal para inversión independiente.",,,,"$ 45.000.000
                        ",,,"
            ","El Jordan, Tunja, Tunja, Boyacá "
,,,,,,,,,,
,,,,,,,,,,
,,"En ATOS Inmobiliaria, te presentamos una increíble oportunidad de inversión en forma de local comercial, disponible tanto para venta como arriendo. Este local de 101 m2 se encuentra estratégicamente ubicado en el reconocido Centro Comercial Unicentro, garantizando una ubicación de primer nivel.Con una ubicación privilegiada en el corazón de la ciudad, este local ofrece un amplio espacio de 101 m2 para adaptarlo a tus necesidades comerciales. Ya sea que estés buscando establecer tu negocio o expandir tu operación actual, este local es una opción ideal.Además de su generosa área, este local en el Centro Comercial Unicentro te brinda la ventaja de una excelente ubicación, lo que asegura una alta visibilidad y tráfico de clientes potenciales. Imagina las posibilidades que tendrás para atraer a una gran cantidad de visitantes a tu negocio.Si estás interesado en adquirir o arrendar un local comercial con ubicación estratégica, este local de 101 m2 en el Centro Comercial Unicentro",,,,"$ 1.500.000.000
                        ",,,"
            ","Remansos de Santa Ines, Tunja, Tunja, Boyacá "
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,Cuarto de servicio,"Excelente Hacienda Ganadera. topografía ondulada/quebrada, con pastos kicuyo, carretón, póa e imperial de corte. 7 nacimientos de água, 3 quebradas veraneras, 3 represas, 5 puntos de água acueducto veredal. Corrales en piedra para 120 reses con brete, calceta y embarcadero. Picadero para entrenar caballos de 20×36 mts. 14 pesebreras, establo, bodega y depósito Plaza de toros en piedra con 28 mts diámetro y 2 palcos. Casa Ppal de 2 plantas con 5 habitaciones, 4 baños, sala-comedor, estudio, biblioteca y oficina. Apto independiente para huéspedes, casa mayordomo y 2 casas adicionales en sitios estratégicos de la finca. Capilla, jardines y servicios de agua y energía en todas las construcciones. Distancia 53 Km de Tunja, con accesos por Villa de Leyva-Arcabuco-Gachantivá y Moniquirá y Santa Sofía.",,,,"$ 10.850.000.000
                        ",,,"
            ","Gachantivá, Boyacá "
,,"¡Descubre una excelente oportunidad de inversión en el corazón del Centro Comercial Boulevar Shopping! Este local en venta de 37.8 metros cuadrados se encuentra ubicado en un piso estratégico que garantiza una alta visibilidad y tráfico de clientes potenciales.Además, su ubicación privilegiada en uno de los centros comerciales más concurridos de la ciudad, lo convierte en una inversión rentable y fácil de arrendar. Si estás buscando una oportunidad de negocio exitosa, este local es la opción ideal para ti.No pierdas la oportunidad de invertir en una ubicación privilegiada y disfrutar de todos los beneficios que ofrece este centro comercial. ¡Contáctanos ahora y conoce más detalles sobre esta increíble oportunidad de inversión!",,,,"$ 320.000.000
                        ",,,"
            ","La Pradera, Tunja, Tunja, Boyacá "
,,"Atos Inmobiliaria ofrece en venta un lote de 392 m2 en el prestigioso condominio Altos de Alejandría, ubicado en uno de los sectores más exclusivos de la ciudad, con amplias zonas verdes y cercano al campus de la Universidad Santo Tomas. Además, está cerca de los centros comerciales Unicentro y Viva, y cuenta con excelentes vías de acceso. Aprovecha esta oportunidad de adquirir un terreno en una ubicación privilegiada para construir la casa de tus sueños.",,,,"$ 420.000.000
                        ",,,"
            ","La Esmeralda, Tunja, Tunja, Boyacá "
,Aparcadero,"Se vende un hermoso apartamento al norte de la ciudad que consta de tres habitaciones, dos baños, sala, comedor, cocina integral y zona de ropas. Este apartamento se encuentra ubicado en un conjunto cerrado que cuenta con parque infantil, salón social, portería y parqueadero de visitantes. Además, se encuentra en una excelente ubicación, cercano a centros comerciales, colegios, zona comercial y una gran variedad de restaurantes. ¡No pierdas la oportunidad de adquirir este maravilloso apartamento en una de las mejores zonas de la ciudad!",,,,"$ 178.000.000
                        ",,,"
            ","Los Miuscas, Tunja, Tunja, Boyacá "
,,"Amplio apartamento en excelente ubicación. Consta de: 2 Alcobas, 2 baños, sala comedor, cocina integral, patio de ropas, parqueadero y deposito",,,,"$ 240.000.000
                        ",,,"
            ","La Maria, Tunja, Tunja, Boyacá "
,Aparcadero,"Espectacular apartamento en el centro de la ciudad. Consta de 3 habitaciones con closet incluida, 2 baños, sala comedor, cocina integral, zona de ropas y garaje. El edificio cuenta con vigilancia 24 horas.",,,,"$ 240.000.000
                        ",,,"
            ","Las Nieves, Tunja, Boyacá "
166 m²,"Patio,Gas natural,Cuarto de servicio,Depósito","GANGAZOOO, SUPER OPORTUNIDAD. Amplia casa lote a muy buen precio. oportunidad para proyecto de ampliacion. consta de 4 habitaciones, sala comedor, cocina, 3 baños, patio y jardin. ubicada en una zona de amplia expancion y cerca de via nacional que conduce a bucaramanga. cerca de colegios, iglesias, universidad publica, hospital.     ",,,,"$ 250.000.000
                        ",,,"
            ","San Rafael, Tunja, Tunja, Boyacá "
,Aparcadero,"Hermosa casa en zona norte de la ciudad. Consta de 4 habitaciones con amplios closets, 3 baños, sala comedor, cocina integral, patio de ropas, garaje, cortinas blackout , hall de televisión, 2 balcones y Jacuzzi. Tiene cámaras de seguridad privada con circuito cerrado, rejas, calentador, chimenea, cableado de internet y mesa para pin pon.",,,,"$ 450.000.000
                        ",,,"
            ","Las Quintas, Tunja, Boyacá "
67 m²,"Aparcadero,Cocina integral,Closet,Cuarto de oficina,Balcón,Vista panorámica,Gas natural","Piso 4
Área privada del apto               66.73 m2
Área construida con balcón     67.50 m2 

DEPENDENCIAS 

• 3 Habitaciones • 2 Baños • 1 Balcón • sala-comedor   
• Cocina integral • Zona de Lavandería   • 1 Parqueadero

Zonas Comunes, Club House
• Piscina • Sauna • Jacuzzi • gimnasio

Cerca del Centro Comercial Unicentro de Tunja ",,,,"$ 300.000.000
                        ",,,"
            ","Remansos de Santa Ines, Tunja, Tunja, Boyacá "
,Aparcadero,"Local en venta cerca del hospital San Rafael, consta de un baño y un espacio para cocina, así mismo cuenta con un parqueadero.",,,,"$ 228.000.000
                        ",,,"
            ","Gaitán, Tunja, Boyacá "
201 m²,"Aparcadero,Cocina amueblada,Gas natural,Depósito,Balcón,Cocina integral,Chimenea","Primer piso: garaje con portón automático con control para 2 carros, depósito, jardín interior, cocina nueva con todos los gaso-domésticos para estrenar, comedor, patio cubierto y cuarto de servicio con baño y clóset.

Segundo nivel: sala, baño social y chimenea.

Tercer nivel: tres habitaciones con puertas y clósets de madera, piso laminado y baño.

Cuarto nivel: estudio/oficina con balcón cubierto hacia la calle.Quinto nivel:Alcoba principal con baño privado y vestier.",,,,"$ 449.500.000
                        ",,,"
            ","Los Parques, Tunja, Tunja, Boyacá "
,,"¡Excelente oportunidad de inversión! Se vende un lote en el barrio Los Patriotras, con una superficie de 166 metros cuadrados. Este terreno está estratégicamente ubicado cerca de la UNAD, lo que lo convierte en una opción ideal para estudiantes, profesionales y familias que buscan una ubicación privilegiada.Este lote ofrece numerosas posibilidades de construcción, lo que lo hace perfecto para cualquier proyecto residencial. Además, su ubicación en un barrio residencial, tranquilo y seguro lo convierte en una inversión sólida y de alto valor.¡No pierdas esta oportunidad de adquirir este lote! Contáctanos hoy mismo para obtener más información y programar una visita.",,,,"$ 140.000.000
                        ",,,"
            ","Los Patriotas, Tunja, Boyacá "
,,"Atos Inmobiliaria ofrece a la venta un local comercial en el centro de la ciudad. La propiedad cuenta con una excelente ubicación y dispone de un área de 19.80 metros cuadrados, ideal para el desarrollo de actividades comerciales y de oficina. Además, el local está equipado con un baño en el tercer piso para mayor comodidad de los usuarios. ¡No pierda la oportunidad de adquirir esta propiedad! Contacte con Atos Inmobiliaria para obtener más información.",,,,"$ 75.000.000
                        ",,,"
            ","Centro, Tunja, Tunja, Boyacá "
,,"Construye tu hogar en el prestigioso conjunto residencial Villa Trinidad, con este lote de 91 m2 ubicado cerca del centro comercial Viva. Disfruta de la comodidad de vivir en una zona con todos los servicios básicos de agua, luz, gas y alcantarillado, lo que te permitirá construir tu casa de manera rápida y sencilla. Además, el terreno es firme, lo que significa que no necesitarás una placa flotante para construir. El conjunto cuenta con seguridad privada las 24 horas, canchas de baloncesto, salón social, parque infantil y amplias zonas verdes, lo que garantiza la tranquilidad y el bienestar de tu familia. Y lo mejor de todo, el precio es negociable, lo que lo convierte en una excelente oportunidad de inversión. ¡No pierdas más tiempo y contáctanos ahora para conocer todos los detalles y agendar una visita!",,,,"$ 138.000.000
                        ",,,"
            ","Tunja, Tunja, Boyacá "
,Aparcadero,"Hermoso apartamento de tres  habitaciones, tres baños, sala comedor, cocina integral, apartamento con excelentes vistas e iluminación.",,,,"$ 355.000.000
                        ",,,"
            ","La Esmeralda, Tunja, Tunja, Boyacá "
138 m²,"Aparcadero,Cocina integral,Vista panorámica,Depósito,Balcón,Jacuzzi,Gas natural","Ver en tu predy.com   Apartamento Dúplex piso 28 de la Torre 1 con vista hacia el sur y oriente de la ciudad, con una area aproximada de 137,67 construidos. Cuenta con deposito N° 27, el cual tiene una area aproximada de 12,66 construidos y parqueadero 114a -114, con una area aproximada de 25,24 construidos, en el sotano uno Primer Nivel : Entrada , sala comedor, estudio abierto, balcón, cocina abierta, 1 baño social, habitación con baño privado y tina de hidromasajes. Segundo Nivel : Escalera, estar de alcobas, zona de ropas, 3 alcobas con closet una de estas con baño privado y vestier y otra solo con baño privado . El edificio cuenta con equipamiento comunal, portería 24 horas, 2 ascensores, citofonia, chut de basuras, piscina, sala de cine, sauna, turco, jacuzzi, BBQ, gimnasio, zona duras para juegos, salón social y parqueadero de visitantes . Acometida general única a tanque de almacenamiento de agua potable, el lugar donde se encuentra el inmueble es estrato 3; cuenta con una edad aproximada de 2 años Ver en google maps",,,,"$ 477.000.000
                        ",,,"
            ","La Esmeralda, Tunja, Tunja, Boyacá "
,"Aparcadero,Gas natural","Apartamento en excelente ubicación en el centro de Tunja, consta de 3 habitaciones, 2 baños, sala-comedor, cocina integral, área de ropas y garaje.",,,,"$ 200.000.000
                        ",,,"
            ","Centro Histórico, Tunja, Boyacá "
,,"Atos Inmobiliaria presenta una valiosa oportunidad de inversión: la venta de un lote de 1320 m2 en una ubicación estratégica cerca de la nueva Terminal de Tunja, en el barrio San Luis. Este lote ofrece la versatilidad de ser dividido en tres opciones de tamaños: 800 m2, 400 m2 y 120 m2, todos con un precio por metro cuadrado de $1,200,000.La ubicación sobre la vía principal y en las cercanías del Batallón Bolívar proporciona un acceso conveniente y una visibilidad destacada para cualquier proyecto que desees emprender. Ya sea para desarrollo comercial, residencial u otros fines, estos lotes brindan un potencial excepcional para inversores y desarrolladores.No pierdas la oportunidad de ser parte de esta prometedora inversión en el crecimiento de Tunja. Comunícate con nosotros para obtener más detalles y aprovechar esta oferta única.",,,,"$ 144.000.000
                        ",,,"
            ","Prados de San Luis, Tunja, Tunja, Boyacá "
,Aparcadero,"Se vende y se arrienda consultorio en zona norte de la ciudad de Tunja, con un área de 21.6 m2 con baño, bodega y parqueadero cubierto. vigilancia privada las 24 horas, ascensor, salas de espera y espacios amplios.",,,,"$ 150.000.000
                        ",,,"
            ","La Duena, Tunja, Tunja, Boyacá "
